"extension_nm","force_f","retraction_nm","force_r"
4611.969693,41.45522136,4612.286421,-13.3224776400002
4612.075742,45.5128293600001,4612.392249,-13.3224776400002
4612.181803,45.5128293600001,4612.498092,-7.23606663999999
4612.287875,41.45522136,4612.603949,-5.2072626399995
4612.500055,39.4264183599998,4612.815707,-5.2072626399995
4612.606162,39.4264183599998,4612.921607,-3.17845863999992
4613.030706,39.4264183599998,4613.345353,-5.2072626399995
4613.136872,41.45522136,4613.451325,-3.17845863999992
4613.243048,37.3976143600003,4613.557312,-5.2072626399995
4613.349237,39.4264183599998,4613.663313,-5.2072626399995
4613.455437,43.4840253600005,4613.769328,-3.17845863999992
4613.561648,41.45522136,4613.875358,-5.2072626399995
4613.667871,41.45522136,4613.981402,-5.2072626399995
4613.774106,47.5416323600002,4614.08746,-1.14965563999976
4613.880352,41.45522136,4614.193533,-1.14965563999976
4614.943454,45.5128293600001,4615.255053,-3.17845863999992
4615.049828,47.5416323600002,4615.361283,-5.2072626399995
4615.156214,43.4840253600005,4615.467529,-5.2072626399995
4615.262612,47.5416323600002,4615.573789,-7.23606663999999
4615.369021,49.5704363599998,4615.680063,-13.3224776400002
4615.475441,41.45522136,4615.786351,-11.2936736399997
4615.581873,45.5128293600001,4615.892654,-13.3224776400002
4615.688317,45.5128293600001,4615.998971,-15.3512816399998
4615.794773,43.4840253600005,4616.105303,-21.43769264
4615.90124,43.4840253600005,4616.211648,-21.43769264
4616.007719,39.4264183599998,4616.318009,-23.4664956400002
4616.114209,37.3976143600003,4616.424383,-25.4952996399998
4616.220711,35.3688103599998,4616.530772,-23.4664956400002
4616.327225,33.3400073599996,4616.637176,-19.4088886399995
4616.43375,33.3400073599996,4616.743593,-19.4088886399995
4616.540287,33.3400073599996,4616.850026,-15.3512816399998
4616.646836,29.2823993600005,4616.956472,-9.26487063999957
4616.753396,37.3976143600003,4617.062933,-5.2072626399995
4616.859968,39.4264183599998,4617.169408,-3.17845863999992
4620.169484,45.5128293600001,4620.477261,-3.17845863999992
4620.383386,43.4840253600005,4620.691144,-3.17845863999992
4620.490355,43.4840253600005,4620.798108,-3.17845863999992
4620.597336,43.4840253600005,4620.905085,-5.2072626399995
