extension_nm	force_f	retraction_nm	force_r
4817.267534	-4319.176593	4766.599219	-5761.655846
4817.396229	-4292.802151	4766.474496	-5767.742256
4817.524938	-4272.514118	4766.349787	-5771.799864
4817.653661	-4246.139675	4766.225091	-5775.857471
4817.782398	-4227.880446	4766.10041	-5781.943882
4817.91115	-4211.65002	4765.975742	-5781.943882
4818.039916	-4193.39079	4765.851088	-5781.943882
4818.168696	-4187.304381	4765.726448	-5786.001489
4818.29749	-4175.131561	4765.601822	-5783.972685
4818.426299	-4169.045151	4765.47721	-5786.001489
4818.555121	-4164.987545	4765.352612	-5781.943882
4818.683958	-4158.901135	4765.228027	-5779.915078
4818.81281	-4156.872332	4765.103457	-5781.943882
4818.941675	-4148.757119	4764.9789	-5786.001489
4819.070555	-4140.641906	4764.854358	-5781.943882
4819.199449	-4136.584299	4764.729829	-5783.972685
4819.328357	-4122.382677	4764.605314	-5783.972685
4819.457279	-4110.209857	4764.480813	-5783.972685
4819.586216	-4093.979431	4764.356326	-5783.972685
4819.715167	-4083.835415	4764.231853	-5788.030293
4819.844132	-4063.547383	4764.107393	-5786.001489
4819.973112	-4047.316957	4763.982948	-5788.030293
4820.102106	-4027.028925	4763.858516	-5788.030293
4820.231114	-4008.769696	4763.734098	-5786.001489
4820.360136	-3986.45286	4763.609695	-5790.059096
4820.489172	-3968.193631	4763.485305	-5790.059096
4820.618223	-3943.847993	4763.360929	-5790.059096
4820.747288	-3925.588764	4763.236567	-5796.145507
4820.876367	-3907.329535	4763.112219	-5798.174311
4821.005461	-3876.897487	4762.987884	-5804.260722
4821.134569	-3858.638258	4762.863564	-5806.289525
4821.263691	-3836.321423	4762.739257	-5804.260722
4821.392827	-3818.062195	4762.614965	-5814.40474
4821.521978	-3791.687753	4762.490686	-5818.462347
4821.651143	-3773.428525	4762.366421	-5818.462347
4821.780322	-3757.198099	4762.24217	-5824.548758
4821.909516	-3734.881264	4762.117933	-5824.548758
4822.038723	-3714.593233	4761.99371	-5828.606365
4822.167945	-3692.276398	4761.869501	-5830.635169
4822.297182	-3669.959563	4761.745305	-5826.577562
4822.426432	-3647.642729	4761.621124	-5838.750384
4822.555697	-3621.268288	4761.496956	-5828.606365
4822.684976	-3592.865044	4761.372803	-5832.663973
4822.81427	-3562.432997	4761.248663	-5828.606365
4822.943578	-3536.058556	4761.124537	-5830.635169
4823.0729	-3507.655312	4761.000425	-5828.606365
4823.202236	-3481.280872	4760.876327	-5824.548758
4823.331587	-3458.964038	4760.752243	-5824.548758
4823.460952	-3438.676006	4760.628173	-5826.577562
4823.590331	-3416.359172	4760.504116	-5822.519954
4823.719724	-3402.157551	4760.380074	-5826.577562
4823.849132	-3385.927126	4760.256045	-5826.577562
4823.978554	-3367.667898	4760.132031	-5826.577562
4824.107991	-3353.466276	4760.00803	-5826.577562
4824.237441	-3337.235852	4759.884043	-5830.635169
4824.366906	-3323.03423	4759.76007	-5838.750384
4824.496386	-3298.688593	4759.636111	-5844.836795
4824.625879	-3282.458168	4759.512166	-5842.807991
4824.755387	-3260.141334	4759.388235	-5852.952009
4824.88491	-3241.882107	4759.264318	-5857.009616
4825.014446	-3219.565273	4759.140414	-5861.067224
4825.143997	-3199.277242	4759.016525	-5867.153635
4825.273562	-3176.960409	4758.892649	-5869.182438
4825.403142	-3154.643575	4758.768788	-5869.182438
4825.532736	-3136.384348	4758.64494	-5871.211242
4825.662344	-3114.067514	4758.521106	-5871.211242
4825.791966	-3095.808287	4758.397286	-5871.211242
4825.921603	-3077.549059	4758.27348	-5869.182438
4826.051254	-3055.232226	4758.149688	-5869.182438
4826.18092	-3034.944195	4758.02591	-5869.182438
4826.3106	-3014.656165	4757.902145	-5867.153635
4826.440294	-2990.310529	4757.778395	-5865.124831
4826.570002	-2972.051301	4757.654659	-5869.182438
4826.699725	-2945.676862	4757.530936	-5869.182438
4826.829462	-2925.388832	4757.407227	-5871.211242
4826.959214	-2903.071999	4757.283533	-5873.240046
4827.08898	-2886.841575	4757.159852	-5877.297653
4827.21876	-2864.524742	4757.036185	-5883.384064
4827.348554	-2852.351924	4756.912532	-5887.441671
4827.478363	-2836.1215	4756.788893	-5885.412867
4827.608186	-2828.006288	4756.665268	-5889.470475
4827.738024	-2811.775864	4756.541656	-5893.528082
4827.867876	-2801.631849	4756.418059	-5891.499278
4827.997742	-2791.487834	4756.294476	-5895.556886
4828.127622	-2777.286213	4756.170906	-5897.585689
4828.257517	-2769.171001	4756.04735	-5897.585689
4828.387426	-2754.96938	4755.923809	-5897.585689
4828.51735	-2736.710153	4755.800281	-5903.6721
4828.647288	-2720.479729	4755.676767	-5901.643297
4828.77724	-2694.105291	4755.553267	-5901.643297
4828.907207	-2673.817261	4755.429781	-5905.700904
4829.037188	-2641.356413	4755.306309	-5907.729708
4829.167184	-2614.981975	4755.182851	-5907.729708
4829.297193	-2578.463522	4755.059407	-5909.758511
4829.427218	-2543.973871	4754.935976	-5911.787315
4829.557256	-2509.484221	4754.81256	-5921.931333
4829.687309	-2474.994571	4754.689157	-5921.931333
4829.817376	-2440.504921	4754.565769	-5928.017744
4829.947458	-2408.044074	4754.442394	-5934.104155
4830.077554	-2381.669636	4754.319033	-5942.21937
4830.207664	-2357.324001	4754.195687	-5948.305781
4830.337789	-2335.007169	4754.072354	-5956.420996
4830.467928	-2314.71914	4753.949035	-5964.53621
4830.598081	-2296.459914	4753.82573	-5974.680229
4830.728249	-2282.258294	4753.702438	-5978.737836
4830.858432	-2266.02787	4753.579161	-5980.76664
4830.988628	-2247.768644	4753.455898	-5986.853051
4831.118839	-2231.538221	4753.332649	-5988.881855
4831.249065	-2211.250192	4753.209413	-5988.881855
4831.379304	-2197.048572	4753.086192	-5988.881855
4831.509559	-2176.760543	4752.962984	-5988.881855
4831.639827	-2150.386105	4752.83979	-5986.853051
4831.77011	-2128.069273	4752.716611	-5990.910658
4831.900408	-2101.694836	4752.593445	-5990.910658
4832.030719	-2079.378004	4752.470293	-5990.910658
4832.161045	-2057.061173	4752.347155	-5992.939462
4832.291386	-2032.715538	4752.224031	-5996.997069
4832.421741	-2012.42751	4752.100921	-6001.054677
4832.55211	-1990.110678	4751.977825	-6005.112284
4832.682494	-1967.793847	4751.854742	-6017.285106
4832.812892	-1947.505818	4751.731674	-6025.400321
4832.943305	-1929.246592	4751.60862	-6033.515536
4833.073732	-1906.929761	4751.485579	-6043.659554
4833.204173	-1882.584127	4751.362553	-6057.86118
4833.334629	-1858.238493	4751.23954	-6070.034002
4833.465099	-1837.950464	4751.116541	-6082.206824
4833.595584	-1815.633633	4750.993557	-6086.264432
4833.726083	-1791.287999	4750.870586	-6094.379647
4833.856596	-1766.942365	4750.747629	-6106.552469
4833.987124	-1740.567928	4750.624686	-6110.610076
4834.117666	-1716.222294	4750.501757	-6120.754095
4834.248223	-1693.905463	4750.378842	-6124.811702
4834.378794	-1671.588632	4750.255941	-6128.86931
4834.50938	-1651.300604	4750.133054	-6136.984525
4834.63998	-1633.041379	4750.01018	-6134.955721
4834.770594	-1612.753351	4749.887321	-6139.013328
4834.901223	-1594.494125	4749.764476	-6145.099739
4835.031866	-1576.2349	4749.641644	-6149.157347
4835.162524	-1557.975675	4749.518827	-6153.214954
4835.293196	-1543.774055	4749.396023	-6157.272562
4835.423882	-1527.543633	4749.273233	-6159.301366
4835.554583	-1513.342013	4749.150458	-6165.387777
4835.685299	-1493.053986	4749.027696	-6173.502992
4835.816029	-1474.79476	4748.904948	-6175.531795
4835.946773	-1458.564338	4748.782214	-6187.704618
4836.077532	-1432.189902	4748.659494	-6191.762225
4836.208305	-1407.844268	4748.536788	-6193.791029
4836.339092	-1381.469832	4748.414096	-6195.819833
4836.469895	-1355.095396	4748.291418	-6199.87744
4836.600711	-1320.605749	4748.168753	-6203.935048
4836.731542	-1288.144905	4748.046103	-6210.021459
4836.862387	-1257.712863	4747.923467	-6212.050263
4836.993247	-1227.280822	4747.800844	-6212.050263
4837.124122	-1196.848781	4747.678236	-6214.079066
4837.25501	-1170.474345	4747.555641	-6220.165477
4837.385914	-1148.157515	4747.433061	-6220.165477
4837.516831	-1125.840685	4747.310494	-6222.194281
4837.647764	-1113.667868	4747.187942	-6228.280692
4837.77871	-1099.466249	4747.065403	-6234.367104
4837.909671	-1081.207024	4746.942878	-6238.424711
4838.040647	-1067.005405	4746.820367	-6252.626337
4838.171637	-1048.74618	4746.69787	-6260.741552
4838.302641	-1032.515759	4746.575387	-6274.943179
4838.43366	-1006.141323	4746.452918	-6287.116001
4838.564694	-979.766888	4746.330463	-6293.202413
4838.695742	-957.450058	4746.208022	-6309.432843
4838.826804	-929.04682	4746.085595	-6325.663273
4838.957881	-904.701187	4745.963181	-6331.749684
4839.088972	-882.384357	4745.840782	-6341.893703
4839.220078	-858.038725	4745.718397	-6350.008918
4839.351198	-839.7795	4745.596025	-6358.124133
4839.482333	-823.549079	4745.473668	-6364.210544
4839.613482	-805.289854	4745.351324	-6364.210544
4839.744646	-791.088235	4745.228995	-6368.268152
4839.875824	-776.886616	4745.106679	-6378.412171
4840.007017	-758.627392	4744.984378	-6380.440975
4840.138224	-740.368168	4744.86209	-6384.498582
4840.269446	-713.993733	4744.739816	-6386.527386
4840.400682	-685.590495	4744.617556	-6400.729013
4840.531932	-655.158455	4744.49531	-6402.757816
4840.663197	-622.697612	4744.373078	-6406.815424
4840.794477	-590.236769	4744.25086	-6412.901835
4840.925771	-553.718321	4744.128656	-6425.074658
4841.05708	-517.199872	4744.006466	-6433.189873
4841.188403	-482.710227	4743.88429	-6439.276285
4841.319741	-452.278187	4743.762128	-6445.362696
4841.451093	-421.846147	4743.63998	-6455.506715
4841.582459	-397.500515	4743.517846	-6461.593127
4841.713841	-375.183686	4743.395725	-6471.737146
4841.845236	-360.982067	4743.273619	-6479.852361
4841.976646	-346.780449	4743.151527	-6496.082791
4842.108071	-328.521225	4743.029448	-6506.22681
4842.23951	-316.348409	4742.907384	-6512.313222
4842.370964	-304.175593	4742.785333	-6526.514849
4842.502432	-292.002777	4742.663297	-6532.60126
4842.633915	-277.801159	4742.541274	-6546.802887
4842.765412	-261.570737	4742.419265	-6550.860494
4842.896924	-245.340316	4742.297271	-6556.946906
4843.02845	-223.023487	4742.17529	-6563.033317
4843.159991	-200.706658	4742.053323	-6571.148533
4843.291546	-176.361026	4741.93137	-6573.177337
4843.423116	-147.95779	4741.809431	-6575.20614
4843.554701	-115.496947	4741.687506	-6577.234944
4843.6863	-83.036105	4741.565595	-6577.234944
4843.817913	-52.604066	4741.443698	-6587.378964
4843.949541	-24.200829	4741.321815	-6587.378964
4844.081184	6.23121	4741.199946	-6597.522983
4844.212841	28.548039	4741.078091	-6599.551787
4844.344512	58.980078	4740.95625	-6613.753414
4844.476198	79.268104	4740.834423	-6623.897433
4844.607899	97.527328	4740.71261	-6632.012648
4844.739614	117.815354	4740.59081	-6648.243079
4844.871344	140.132182	4740.469025	-6658.387098
4845.003088	164.477814	4740.347254	-6668.531118
4845.134847	190.852248	4740.225496	-6678.675137
4845.266621	213.169076	4740.103753	-6690.84796
4845.398409	245.629918	4739.982024	-6694.905568
4845.530211	272.004351	4739.860308	-6703.020783
4845.662028	308.522798	4739.738607	-6703.020783
4845.79386	338.954837	4739.616919	-6709.107195
4845.925706	377.502086	4739.495245	-6709.107195
4846.057566	407.934125	4739.373586	-6713.164803
4846.189442	436.337361	4739.25194	-6711.135999
4846.321332	458.654189	4739.130309	-6713.164803
4846.453236	480.971018	4739.008691	-6709.107195
4846.585155	501.259044	4738.887087	-6713.164803
4846.717088	515.460662	4738.765497	-6713.164803
4846.849036	535.748687	4738.643921	-6723.308822
4846.980999	547.921503	4738.52236	-6727.36643
4847.112976	558.065516	4738.400812	-6735.481645
4847.244968	576.324739	4738.279278	-6745.625665
4847.376974	592.555159	4738.157758	-6755.769684
4847.508995	614.871988	4738.036252	-6765.913704
4847.641031	633.131211	4737.91476	-6778.086527
4847.773081	665.592052	4737.793282	-6788.230546
4847.905146	689.937682	4737.671818	-6798.374566
4848.037225	722.398523	4737.550368	-6808.518585
4848.169319	756.888167	4737.428932	-6818.662605
4848.301427	791.37781	4737.30751	-6826.777821
4848.43355	821.809848	4737.186101	-6834.893036
4848.565688	852.241887	4737.064707	-6847.06586
4848.69784	888.760333	4736.943327	-6853.152271
4848.830006	917.163568	4736.821961	-6859.238683
4848.962188	943.538001	4736.700608	-6867.353899
4849.094384	980.056447	4736.57927	-6877.497918
4849.226594	996.286867	4736.457946	-6877.497918
4849.358819	1020.632498	4736.336635	-6891.699546
4849.491059	1040.920523	4736.215339	-6897.785958
4849.623313	1059.179746	4736.094057	-6899.814762
4849.755582	1069.323759	4735.972788	-6909.958781
4849.887866	1083.525376	4735.851534	-6916.045193
4850.020164	1089.611784	4735.730293	-6918.073997
4850.152476	1099.755797	4735.609067	-6920.102801
4850.284804	1109.899809	4735.487854	-6932.275625
4850.417146	1126.130229	4735.366656	-6934.304428
4850.549502	1146.418255	4735.245471	-6938.362036
4850.681873	1166.70628	4735.124301	-6940.39084
4850.814259	1195.109515	4735.003144	-6946.477252
4850.946659	1221.483948	4734.882002	-6946.477252
4851.079074	1255.973591	4734.760873	-6948.506056
4851.211504	1290.463234	4734.639758	-6954.592468
4851.343948	1324.952877	4734.518658	-6950.53486
4851.476407	1359.44252	4734.397571	-6954.592468
4851.60888	1397.989767	4734.276498	-6956.621272
4851.741368	1426.393002	4734.155439	-6952.563664
4851.873871	1452.767435	4734.034395	-6958.650076
4852.006388	1477.113065	4733.913364	-6958.650076
4852.13892	1499.429893	4733.792347	-6958.650076
4852.271467	1521.74672	4733.671344	-6966.765292
4852.404028	1544.063548	4733.550356	-6966.765292
4852.536604	1560.293968	4733.429381	-6976.909311
4852.669194	1578.553191	4733.30842	-6978.938115
4852.801799	1598.841216	4733.187473	-6985.024527
4852.934419	1625.215648	4733.06654	-6993.139743
4853.067053	1651.590081	4732.945621	-6999.226155
4853.199702	1675.935711	4732.824716	-7011.398979
4853.332366	1704.338946	4732.703825	-7015.456586
4853.465044	1734.770983	4732.582948	-7021.542998
4853.597737	1757.08781	4732.462086	-7027.62941
4853.730444	1787.519848	4732.341237	-7029.658214
4853.863166	1809.836675	4732.220402	-7033.715822
4853.995903	1836.211108	4732.099581	-7037.77343
4854.128655	1854.47033	4731.978774	-7039.802234
4854.261421	1876.787157	4731.857981	-7041.831038
4854.394202	1890.988775	4731.737202	-7041.831038
4854.526997	1895.04638	4731.616437	-7039.802234
4854.659807	1911.2768	4731.495686	-7039.802234
4854.792632	1921.420812	4731.374949	-7035.744626
4854.925471	1931.564825	4731.254225	-7039.802234
4855.058325	1941.708837	4731.133516	-7037.77343
4855.191194	1953.881652	4731.012821	-7039.802234
4855.324077	1961.996862	4730.89214	-7041.831038
4855.456975	1980.256084	4730.771473	-7041.831038
4855.589888	2000.544109	4730.65082	-7049.946254
4855.722816	2018.803332	4730.530181	-7051.975058
4855.855758	2051.264171	4730.409556	-7058.06147
4855.988714	2079.667406	4730.288945	-7062.119078
4856.121686	2118.214653	4730.168348	-7074.291902
4856.254672	2152.704295	4730.047765	-7076.320706
4856.387672	2195.309147	4729.927195	-7082.407117
4856.520688	2239.942802	4729.80664	-7086.464725
4856.653718	2282.547654	4729.686099	-7092.551137
4856.786763	2323.123703	4729.565572	-7098.637549
4856.919822	2359.642148	4729.445059	-7098.637549
4857.052896	2398.189395	4729.32456	-7100.666353
4857.185985	2438.765444	4729.204075	-7104.723961
4857.319088	2463.111074	4729.083603	-7108.781569
4857.452207	2491.514308	4728.963146	-7110.810373
4857.585339	2511.802333	4728.842703	-7112.839177
4857.718487	2536.147962	4728.722274	-7116.896785
4857.851649	2556.435987	4728.601859	-7122.983197
4857.984826	2570.637604	4728.481458	-7127.040805
4858.118018	2584.839222	4728.361071	-7131.098413
4858.251224	2599.040839	4728.240697	-7143.271237
4858.384445	2611.213654	4728.120338	-7143.271237
4858.517681	2625.415271	4727.999993	-7147.328845
4858.650931	2637.588086	4727.879662	-7161.530473
4858.784196	2649.7609	4727.759345	-7167.616885
4858.917476	2665.99132	4727.639042	-7171.674493
4859.05077	2682.22174	4727.518752	-7181.818513
4859.18408	2694.394555	4727.398477	-7185.876121
4859.317404	2716.711382	4727.278216	-7191.962533
4859.450742	2743.085814	4727.157969	-7206.164161
4859.584096	2769.460246	4727.037736	-7212.250573
4859.717464	2795.834678	4726.917517	-7220.365789
4859.850846	2826.266715	4726.797312	-7232.538614
4859.984244	2858.727554	4726.67712	-7242.682634
4860.117656	2891.188393	4726.556943	-7254.855458
4860.251083	2923.649233	4726.43678	-7264.999478
4860.384525	2956.110072	4726.316631	-7277.172302
4860.517981	2982.484504	4726.196496	-7293.402735
4860.651452	3006.830133	4726.076375	-7299.489147
4860.784938	3029.14696	4725.956268	-7309.633167
4860.918438	3049.434985	4725.836175	-7315.719579
4861.051953	3067.694207	4725.716096	-7323.834795
4861.185483	3075.809417	4725.596031	-7329.921207
4861.319028	3094.068639	4725.47598	-7336.00762
4861.452588	3108.270256	4725.355943	-7342.094032
4861.586162	3120.443071	4725.23592	-7352.238052
4861.719751	3130.587083	4725.11591	-7356.29566
4861.853354	3150.875108	4724.995915	-7362.382072
4861.986973	3169.13433	4724.875934	-7370.497289
4862.120606	3191.451157	4724.755967	-7378.612505
4862.254254	3209.710379	4724.636014	-7394.842937
4862.387916	3236.084811	4724.516076	-7409.044566
4862.521593	3264.488045	4724.396151	-7419.188586
4862.655286	3290.862477	4724.27624	-7439.476627
4862.788992	3319.265712	4724.156343	-7449.620648
4862.922714	3351.726551	4724.03646	-7469.908688
4863.05645	3382.158588	4723.916591	-7486.139121
4863.190201	3420.705834	4723.796736	-7508.455966
4863.323967	3457.224279	4723.676895	-7522.657595
4863.457748	3495.771525	4723.557068	-7542.945636
4863.591543	3536.347574	4723.437255	-7559.176069
4863.725353	3580.981228	4723.317457	-7577.435306
4863.859178	3615.47087	4723.197672	-7591.636935
4863.993018	3647.931709	4723.077901	-7607.867368
4864.126872	3678.363746	4722.958144	-7628.15541
4864.260741	3702.709376	4722.838401	-7638.29943
4864.394625	3727.055005	4722.718673	-7660.616276
4864.528524	3745.314227	4722.598958	-7674.817905
4864.662437	3759.515844	4722.479257	-7697.134751
4864.796365	3771.688659	4722.35957	-7719.451597
4864.930308	3791.976684	4722.239898	-7741.768443
4865.064266	3810.235906	4722.120239	-7768.142897
4865.198238	3830.52393	4722.000594	-7792.488547
4865.332226	3852.840757	4721.880964	-7820.891806
4865.466228	3883.272794	4721.761347	-7849.295065
4865.600245	3911.676029	4721.641745	-7887.842345
4865.734276	3944.136868	4721.522156	-7912.187996
4865.868323	3978.62651	4721.402582	-7944.648863
4866.002384	4011.087349	4721.283021	-7968.994514
4866.13646	4043.548188	4721.163474	-7991.311361
4866.27055	4071.951423	4721.043942	-8023.772229
4866.404656	4102.38346	4720.924424	-8042.031468
4866.538776	4118.613879	4720.804919	-8060.290706
4866.672911	4134.844299	4720.685429	-8078.549945
4866.807061	4149.045916	4720.565952	-8090.72277
4866.941226	4165.276336	4720.44649	-8106.953205
4867.075405	4167.305138	4720.327042	-8117.097226
4867.2096	4183.535558	4720.207607	-8133.32766
4867.343809	4197.737175	4720.088187	-8147.529291
4867.478033	4207.881188	4719.968781	-8159.702116
4867.612271	4226.14041	4719.849389	-8173.903747
4867.746525	4244.399632	4719.73001	-8192.162985
4867.880793	4262.658854	4719.610646	-8200.278203
4868.015076	4284.975681	4719.491296	-8216.508637
4868.149374	4305.263706	4719.37196	-8228.681463
4868.283687	4331.638138	4719.252638	-8246.940702
4868.418014	4364.098977	4719.13333	-8255.05592
4868.552357	4386.415804	4719.014036	-8259.113528
4868.686714	4410.761434	4718.894756	-8255.05592
4868.821086	4441.193471	4718.77549	-8228.681463
4868.955472	4467.567903	4718.656238	-8175.932551
4869.089874	4493.942335	4718.537	-8092.751575
4869.22429	4516.259162	4718.417776	-7975.080927
4869.358721	4540.604792	4718.298566	-7818.863002
4869.493168	4558.864014	4718.17937	-7618.011389
4869.627628	4581.180841	4718.060188	-7386.727721
4869.762104	4601.468866	4717.941021	-7131.098413
4869.896595	4623.785693	4717.821867	-6863.296291
4870.0311	4640.016113	4717.702727	-6591.436571
4870.16562	4658.275335	4717.583602	-6333.778488
4870.300155	4678.56336	4717.46449	-6108.581273
4870.434705	4698.851385	4717.345392	-5917.873726
4870.56927	4719.13941	4717.226309	-5771.799864
4870.703849	4743.485039	4717.107239	-5676.446094
4870.838443	4765.801866	4716.988184	-5635.870022
4870.973053	4794.205101	4716.869142	-5637.898826
4871.107677	4826.665941	4716.750115	-5682.532505
4871.242315	4853.040373	4716.631101	-5751.511827
4871.376969	4881.443608	4716.512102	-5838.750384
4871.511638	4911.875645	4716.393117	-5936.132959
4871.646321	4948.39409	4716.274146	-6025.400321
4871.781019	4980.854929	4716.155188	-6106.552469
4871.915732	5011.286967	4716.036245	-6167.41658
4872.05046	5047.805412	4715.917316	-6205.963851
4872.185203	5082.295054	4715.798401	-6224.223085
4872.319961	5116.784696	4715.6795	-6220.165477
4872.454733	5151.274339	4715.560613	-6199.87744
4872.58952	5187.792783	4715.44174	-6165.387777
4872.724323	5222.282426	4715.322881	-6124.811702
4872.85914	5248.656858	4715.204036	-6086.264432
4872.993972	5277.060093	4715.085205	-6045.688358
4873.128818	5299.376921	4714.966388	-6015.256302
4873.26368	5315.607341	4714.847585	-5994.968266
4873.398556	5329.808958	4714.728796	-5974.680229
4873.533448	5337.924168	4714.610022	-5976.709032
4873.668354	5348.068181	4714.491261	-5984.824247
4873.803275	5350.096983	4714.372514	-5996.997069
4873.938211	5360.240996	4714.253782	-6017.285106
4874.073162	5372.413811	4714.135063	-6039.601947
4874.208128	5388.644231	4714.016359	-6059.889984
4874.343108	5406.903453	4713.897668	-6076.120413
4874.478104	5437.335491	4713.778992	-6090.322039
4874.613114	5465.738726	4713.660329	-6098.437254
4874.748139	5502.257171	4713.541681	-6098.437254
4874.883179	5536.746814	4713.423047	-6096.40845
4875.018234	5573.265259	4713.304427	-6090.322039
4875.153304	5609.783705	4713.18582	-6078.149217
4875.288389	5640.215742	4713.067228	-6063.947591
4875.423489	5670.64778	4712.94865	-6049.745965
4875.558603	5694.99341	4712.830086	-6041.63075
4875.693733	5719.339041	4712.711536	-6029.457928
4875.828877	5739.627066	4712.593	-6021.342713
4875.964036	5755.857486	4712.474478	-6015.256302
4876.09921	5766.001499	4712.35597	-6015.256302
4876.234399	5782.231919	4712.237477	-6021.342713
4876.369603	5800.491142	4712.118997	-6023.371517
4876.504822	5814.692759	4712.000531	-6027.429125
4876.640056	5830.92318	4711.88208	-6033.515536
4876.775304	5849.182402	4711.763642	-6043.659554
4876.910568	5869.470428	4711.645218	-6047.717161
4877.045846	5893.816058	4711.526809	-6049.745965
4877.18114	5918.161689	4711.408414	-6045.688358
4877.316448	5936.420911	4711.290032	-6045.688358
4877.451771	5956.708937	4711.171665	-6041.63075
4877.587109	5981.054567	4711.053312	-6041.63075
4877.722462	6007.429	4710.934972	-6035.544339
4877.85783	6027.717026	4710.816647	-6031.486732
4877.993213	6052.062656	4710.698336	-6027.429125
4878.128611	6078.437089	4710.580039	-6019.31391
4878.264023	6104.811523	4710.461756	-6019.31391
4878.399451	6129.157153	4710.343487	-6017.285106
4878.534893	6159.589191	4710.225232	-6019.31391
4878.670351	6187.992427	4710.106991	-6021.342713
4878.805823	6214.36686	4709.988764	-6023.371517
4878.94131	6242.770096	4709.870552	-6027.429125
4879.076812	6269.14453	4709.752353	-6029.457928
4879.212329	6301.605371	4709.634168	-6033.515536
4879.347862	6327.979804	4709.515998	-6041.63075
4879.483409	6354.354237	4709.397841	-6045.688358
4879.61897	6376.671065	4709.279699	-6051.774769
4879.754547	6405.074301	4709.161571	-6053.803573
4879.890139	6431.448735	4709.043456	-6053.803573
4880.025746	6455.794366	4708.925356	-6057.86118
4880.161367	6480.139997	4708.80727	-6055.832376
4880.297004	6510.572035	4708.689198	-6055.832376
4880.432656	6530.860061	4708.57114	-6055.832376
4880.568322	6559.263297	4708.453096	-6049.745965
4880.704004	6581.580126	4708.335066	-6051.774769
4880.8397	6601.868152	4708.21705	-6045.688358
4880.975411	6624.18498	4708.099048	-6047.717161
4881.111138	6648.530611	4707.98106	-6041.63075
4881.246879	6672.876242	4707.863086	-6041.63075
4881.382635	6697.221874	4707.745127	-6043.659554
4881.518406	6721.567505	4707.627181	-6041.63075
4881.654192	6743.884333	4707.50925	-6049.745965
4881.789993	6766.201162	4707.391332	-6047.717161
4881.925809	6788.517991	4707.273429	-6049.745965
4882.06164	6814.892425	4707.15554	-6051.774769
4882.197486	6835.180451	4707.037664	-6059.889984
4882.333347	6861.554885	4706.919803	-6057.86118
4882.469223	6887.929319	4706.801956	-6061.918787
4882.605114	6910.246147	4706.684123	-6065.976395
4882.74102	6942.706989	4706.566304	-6070.034002
4882.876941	6971.110226	4706.448499	-6065.976395
4883.012876	6999.513463	4706.330708	-6070.034002
4883.148827	7029.945502	4706.212931	-6068.005198
4883.284793	7058.348739	4706.095169	-6063.947591
4883.420773	7086.751976	4705.97742	-6063.947591
4883.556769	7117.184015	4705.859686	-6063.947591
4883.69278	7145.587252	4705.741965	-6059.889984
4883.828805	7171.961686	4705.624259	-6063.947591
4883.964846	7192.249713	4705.506566	-6061.918787
4884.100901	7206.451331	4705.388888	-6061.918787
4884.236972	7226.739358	4705.271224	-6059.889984
4884.373058	7236.883371	4705.153574	-6061.918787
4884.509158	7247.027384	4705.035938	-6053.803573
4884.645274	7259.2002	4704.918316	-6055.832376
4884.781404	7271.373016	4704.800708	-6055.832376
4884.91755	7283.545832	4704.683114	-6055.832376
4885.05371	7301.805056	4704.565534	-6053.803573
4885.189886	7320.06428	4704.447968	-6049.745965
4885.326076	7344.409912	4704.330417	-6051.774769
4885.462282	7370.784346	4704.212879	-6049.745965
4885.598502	7403.245189	4704.095356	-6047.717161
4885.734738	7435.706032	4703.977846	-6045.688358
4885.870988	7468.166874	4703.860351	-6039.601947
4886.007254	7502.65652	4703.74287	-6035.544339
4886.143534	7535.117363	4703.625403	-6031.486732
4886.27983	7565.549403	4703.507949	-6025.400321
4886.41614	7587.866232	4703.39051	-6027.429125
4886.552466	7614.240667	4703.273085	-6021.342713
4886.688807	7634.528694	4703.155675	-6021.342713
4886.825162	7660.903129	4703.038278	-6017.285106
4886.961533	7679.162354	4702.920895	-6017.285106
4887.097918	7703.507986	4702.803526	-6017.285106
4887.234319	7721.76721	4702.686172	-6011.198695
4887.370735	7740.026435	4702.568831	-6015.256302
4887.507165	7760.314462	4702.451505	-6015.256302
4887.643611	7782.631291	4702.334193	-6013.227499
4887.780072	7802.919319	4702.216895	-6015.256302
4887.916547	7825.236148	4702.09961	-6015.256302
4888.053038	7849.581781	4701.98234	-6021.342713
4888.189544	7871.898611	4701.865084	-6017.285106
4888.326065	7894.215441	4701.747842	-6025.400321
4888.462601	7914.503468	4701.630615	-6025.400321
4888.599152	7938.849101	4701.513401	-6021.342713
4888.735718	7969.281142	4701.396201	-6025.400321
4888.872299	7997.68438	4701.279016	-6027.429125
4889.008895	8030.145224	4701.161844	-6029.457928
4889.145506	8068.692476	4701.044687	-6029.457928
4889.282132	8101.15332	4700.927544	-6029.457928
4889.418773	8131.585361	4700.810414	-6027.429125
4889.555429	8174.190219	4700.693299	-6023.371517
4889.6921	8206.651063	4700.576198	-6025.400321
4889.828786	8237.083104	4700.459111	-6025.400321
4889.965488	8263.45754	4700.342038	-6019.31391
4890.102204	8295.918385	4700.22498	-6015.256302
4890.238936	8314.17761	4700.107935	-6009.169891
4890.375682	8336.49444	4699.990904	-6009.169891
4890.512444	8364.897679	4699.873888	-6003.08348
4890.64922	8383.156904	4699.756885	-6005.112284
