"extension","force_f","retraction","force_r"
4553.958023,-5938.161763,4554.901352,-5980.76664
4554.05778,-5940.190566,4554.999011,-5976.709032
4554.157547,-5936.132959,4555.096685,-5976.709032
4554.257326,-5934.104155,4555.194374,-5966.565014
4554.357115,-5934.104155,4555.292077,-5968.593818
4554.456915,-5932.075352,4555.389795,-5966.565014
4554.556725,-5928.017744,4555.487528,-5960.478603
4554.656547,-5923.960137,4555.585275,-5962.507407
4554.756379,-5923.960137,4555.683037,-5962.507407
4554.856222,-5919.90253,4555.780813,-5962.507407
4554.956075,-5911.787315,4555.878604,-5962.507407
4555.05594,-5911.787315,4555.976409,-5962.507407
4555.155815,-5911.787315,4556.074229,-5966.565014
4555.255701,-5909.758511,4556.172064,-5970.622621
4555.355597,-5903.6721,4556.269913,-5974.680229
4555.455504,-5905.700904,4556.367776,-5974.680229
4555.555422,-5903.6721,4556.465655,-5980.76664
4555.655351,-5903.6721,4556.563548,-5976.709032
4555.755291,-5903.6721,4556.661455,-5976.709032
4555.855241,-5905.700904,4556.759377,-5974.680229
4555.955202,-5903.6721,4556.857314,-5970.622621
4556.055174,-5907.729708,4556.955265,-5966.565014
4556.155157,-5909.758511,4557.053231,-5968.593818
4556.25515,-5911.787315,4557.151211,-5964.53621
4556.355154,-5911.787315,4557.249206,-5966.565014
4556.455169,-5909.758511,4557.347216,-5962.507407
4556.555195,-5913.816119,4557.44524,-5962.507407
4556.655231,-5915.844922,4557.543279,-5968.593818
4556.755279,-5913.816119,4557.641332,-5966.565014
4556.855337,-5915.844922,4557.7394,-5970.622621
4556.955406,-5917.873726,4557.837482,-5968.593818
4557.055485,-5911.787315,4557.935579,-5974.680229
4557.155575,-5909.758511,4558.033691,-5972.651425
4557.255677,-5909.758511,4558.131817,-5970.622621
4557.355788,-5905.700904,4558.229958,-5972.651425
4557.455911,-5911.787315,4558.328113,-5968.593818
4557.556045,-5903.6721,4558.426283,-5962.507407
4557.656189,-5907.729708,4558.524467,-5960.478603
4557.756344,-5909.758511,4558.622667,-5960.478603
4557.85651,-5903.6721,4558.72088,-5956.420996
4557.956686,-5911.787315,4558.819108,-5954.392192
4558.056874,-5913.816119,4558.917351,-5950.334585
4558.157072,-5913.816119,4559.015608,-5952.363388
4558.257281,-5919.90253,4559.11388,-5948.305781
4558.357501,-5921.931333,4559.212167,-5946.276977
4558.457731,-5925.988941,4559.310468,-5942.21937
4558.557973,-5928.017744,4559.408784,-5942.21937
4558.658225,-5932.075352,4559.507114,-5940.190566
4558.758488,-5932.075352,4559.605459,-5940.190566
4558.858762,-5932.075352,4559.703818,-5944.248174
4558.959046,-5936.132959,4559.802192,-5938.161763
4559.059342,-5938.161763,4559.90058,-5938.161763
4559.159648,-5936.132959,4559.998983,-5938.161763
4559.259965,-5934.104155,4560.097401,-5936.132959
4559.360293,-5932.075352,4560.195833,-5936.132959
4559.460631,-5934.104155,4560.29428,-5936.132959
4559.560981,-5928.017744,4560.392741,-5932.075352
4559.661341,-5923.960137,4560.491217,-5936.132959
4559.761712,-5915.844922,4560.589708,-5936.132959
4559.862094,-5917.873726,4560.688213,-5938.161763
4559.962487,-5913.816119,4560.786732,-5938.161763
4560.06289,-5909.758511,4560.885267,-5940.190566
4560.163305,-5903.6721,4560.983815,-5938.161763
4560.26373,-5903.6721,4561.082379,-5942.21937
4560.364166,-5901.643297,4561.180956,-5948.305781
4560.464613,-5897.585689,4561.279549,-5948.305781
4560.56507,-5899.614493,4561.378156,-5954.392192
4560.665539,-5895.556886,4561.476777,-5954.392192
4560.766018,-5895.556886,4561.575414,-5960.478603
4560.866508,-5897.585689,4561.674064,-5964.53621
4560.967009,-5901.643297,4561.772729,-5968.593818
4561.067521,-5901.643297,4561.871409,-5968.593818
4561.168044,-5903.6721,4561.970104,-5972.651425
4561.268577,-5903.6721,4562.068813,-5972.651425
4561.369122,-5907.729708,4562.167536,-5972.651425
4561.469677,-5911.787315,4562.266274,-5976.709032
4561.570243,-5911.787315,4562.365027,-5978.737836
4561.67082,-5913.816119,4562.463794,-5976.709032
4561.771408,-5919.90253,4562.562576,-5978.737836
4561.872006,-5917.873726,4562.661372,-5978.737836
4561.972616,-5923.960137,4562.760183,-5984.824247
4562.073236,-5919.90253,4562.859008,-5982.795443
4562.173867,-5921.931333,4562.957848,-5986.853051
4562.274509,-5919.90253,4563.056703,-5982.795443
4562.375162,-5919.90253,4563.155572,-5986.853051
4562.475826,-5911.787315,4563.254455,-5988.881855
4562.5765,-5915.844922,4563.353354,-5990.910658
4562.677186,-5911.787315,4563.452266,-5988.881855
4562.777882,-5915.844922,4563.551194,-5984.824247
4562.878589,-5911.787315,4563.650136,-5986.853051
4562.979307,-5907.729708,4563.749092,-5984.824247
4563.080036,-5907.729708,4563.848063,-5980.76664
4563.180776,-5909.758511,4563.947049,-5978.737836
4563.281526,-5905.700904,4564.046049,-5974.680229
4563.382288,-5903.6721,4564.145063,-5976.709032
4563.48306,-5901.643297,4564.244093,-5968.593818
4563.583844,-5899.614493,4564.343136,-5966.565014
4563.684638,-5899.614493,4564.442195,-5960.478603
4563.785443,-5895.556886,4564.541267,-5956.420996
4563.886258,-5895.556886,4564.640355,-5958.449799
4563.987085,-5897.585689,4564.739457,-5952.363388
4564.087923,-5893.528082,4564.838573,-5948.305781
4564.188771,-5895.556886,4564.937704,-5946.276977
4564.289631,-5897.585689,4565.03685,-5942.21937
4564.390501,-5899.614493,4565.13601,-5948.305781
4564.491382,-5903.6721,4565.235185,-5944.248174
4564.592274,-5909.758511,4565.334374,-5940.190566
4564.693177,-5913.816119,4565.433578,-5940.190566
4564.794091,-5917.873726,4565.532796,-5944.248174
4564.895016,-5921.931333,4565.632029,-5944.248174
4564.995952,-5921.931333,4565.731277,-5942.21937
4565.096898,-5925.988941,4565.830539,-5944.248174
4565.197855,-5925.988941,4565.929815,-5942.21937
4565.298824,-5923.960137,4566.029106,-5942.21937
4565.399803,-5925.988941,4566.128412,-5944.248174
4565.500793,-5921.931333,4566.227732,-5944.248174
4565.601794,-5917.873726,4566.327067,-5944.248174
4565.702806,-5911.787315,4566.426416,-5944.248174
4565.803829,-5913.816119,4566.52578,-5944.248174
4565.904863,-5911.787315,4566.625159,-5948.305781
4566.005907,-5907.729708,4566.724552,-5952.363388
4566.106963,-5905.700904,4566.823959,-5956.420996
4566.20803,-5903.6721,4566.923381,-5958.449799
4566.309107,-5903.6721,4567.022818,-5960.478603
4566.410195,-5903.6721,4567.122269,-5962.507407
4566.511295,-5907.729708,4567.221734,-5962.507407
4566.612405,-5909.758511,4567.321214,-5962.507407
4566.713526,-5907.729708,4567.420709,-5966.565014
4566.814658,-5907.729708,4567.520218,-5962.507407
4566.915801,-5911.787315,4567.619742,-5962.507407
4567.016955,-5909.758511,4567.719281,-5960.478603
4567.118119,-5909.758511,4567.818834,-5960.478603
4567.219295,-5907.729708,4567.918401,-5960.478603
4567.320482,-5905.700904,4568.017983,-5956.420996
4567.421679,-5909.758511,4568.117579,-5954.392192
4567.522888,-5903.6721,4568.21719,-5960.478603
4567.624107,-5907.729708,4568.316816,-5956.420996
4567.725338,-5907.729708,4568.416456,-5958.449799
4567.826579,-5907.729708,4568.516111,-5960.478603
4567.927831,-5911.787315,4568.61578,-5960.478603
4568.029094,-5911.787315,4568.715464,-5966.565014
4568.130369,-5911.787315,4568.815162,-5964.53621
4568.231654,-5915.844922,4568.914875,-5968.593818
4568.33295,-5917.873726,4569.014602,-5970.622621
4568.434257,-5917.873726,4569.114344,-5970.622621
4568.535575,-5919.90253,4569.2141,-5974.680229
